chain_id,round_no,task_type,prompt,tool_ranges,correct_answer,explanation
exp94-chain-0094-low,2,transition_sensitivity,"ROUND 2 - TASK (transition_sensitivity)
Starting from the copper dose you identified in round 1, which accession
loses the most Fv/Fm_Lss when the dose is raised to the next level of the
design series?

RULES
1. The store also holds a pilot dose that is not a level of the
   design series. The next level is the next one in the design
   table, which need not be the next column.
2. Compare each accession against itself across the two doses.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""mean_value""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    mean Fv/Fm_Lss by accession, one column per treatment in the store.
    genotype   t50    t200   t350   t500
    ---------  -----  -----  -----  -----
    55         0.541  0.502  0.485  0.451
    MAGIC 456  0.523  0.515  0.344  0.333
    RIL 252    0.537  0.502  0.483  0.467
    ISU 369    0.545  0.533  0.502  0.291

>>> design_lookup(aspect=""dose_series"")
    the design levels, in order. Doses absent here are pilot cells.
    level  treatment
    -----  ---------
    1      0
    2      50
    3      100
    4      200
    5      500
    6      1000

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label exactly as it appears in the table>
","(db_lookup[94:245],design_lookup[245:298])",ISU 369,"(depends on: round 1 answer 200; the step is t200->t500, not the adjacent column t350 which is a pilot cell; per-accession drop ISU 369:+0.242  MAGIC 456:+0.182  55:+0.051  RIL 252:+0.035 -> ISU 369; ablations: stepping to the next column instead of the next design level gives MAGIC 456)"
exp94-chain-0094-low,3,cross_modality_peak,"ROUND 3 - TASK (cross_modality_peak)
For the accession identified in round 2: at which dose does its leaf area
(area_mm2) peak, and does that dose agree with where Fv/Fm_Lss peaked
in round 1?

RULES
1. More than one modality reports this trait. Use the one the
   dictionary marks primary; the other is a derived estimate.
2. The verdict is AGREES when the area peak falls on the dose from
   round 1, and DISAGREES otherwise. Report both parts.

TOOL OUTPUTS

>>> db_lookup(table=""features"", select=[""modality"", ""genotype"", ""mean_area_mm2""], where=""trait='area_mm2'"", group_by=[""modality"", ""genotype"", ""treatment""])
    mean area_mm2 by modality and accession, one column per treatment.
    modality  genotype   t0     t50    t200   t1000
    --------  ---------  -----  -----  -----  -----
    rgb2      ISU 369    9.12   10.61  19.91  11.42
    rgb2      Esp38      12.10  20.80  12.37  9.66
    rgb2      RIL 252    6.23   9.42   11.06  20.17
    rgb2      MAGIC 456  24.43  15.27  14.43  12.01
    swir      ISU 369    5.00   5.83   7.55   15.03
    swir      Esp38      7.14   8.35   15.66  8.07
    swir      RIL 252    15.22  7.82   5.62   5.43
    swir      MAGIC 456  7.05   9.68   10.77  18.20

>>> schema_lookup(trait=""area_mm2"")
    modalities reporting this trait.
    trait     modality  modality_role       unit  trait_role
    --------  --------  ------------------  ----  ----------
    area_mm2  rgb2      top-view RGB        mm2   primary
    area_mm2  swir      SWIR hyperspectral  mm2   derived

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>; <AGREES or DISAGREES>
","(db_lookup[96:322],schema_lookup[322:405])",200; AGREES,(depends on: round 2 answer ISU 369 and round 1 answer 200; on the rgb2 row for ISU 369 the largest usable cell is t200 -> 200; AGREES; ablations: reading the swir rows gives 1000; DISAGREES)
exp48-chain-0095-hard,1,dose_response_shape,"SESSION
You are analysing experiment 48 at the Norwood phenotyping facility: a zinc (Zn)
dose series on 6 Brassica napus (oilseed rape) accessions at 0, 10, 50, 100, 500
and 1000 mg kg-1, imaged over 28 days in six modalities.

This is a 6-round investigation. Each round gives you the results of the tool
calls it needs, already run; how many there are varies by round. Later rounds
build on what you established earlier and will not repeat it, so keep your own
answers.

TOOLS (results are inlined; you cannot issue new calls)
  db_lookup(table=, select=, where=, group_by=)   the measurement store
  schema_lookup(trait=)                           which modality records a trait, and in what unit
  qc_lookup(table=, select=, where=)              flags, exclusions, usable counts
  design_lookup(aspect=)                          the protocol: dose series, accession panel,
                                                  imaging rounds, replication plan
  literature_lookup(species=, property=)          published claims
  embedding_lookup(space=, query=, k=)            nearest accessions by profile similarity

TERMS
  treatment        the zinc dose, in mg kg-1
  genotype         the accession label
  Fv/Fm_Lss        photosystem-II efficiency, from the fc1 modality
  area_mm2         leaf area
  n_plants         distinct plants behind a cell
  round_to_round   variance of an accession's per-round means
  within_round     variance between plants inside one imaging round

ROUND 1 - TASK (dose_response_shape)
At which zinc dose does mean Fv/Fm_Lss peak across the panel?

RULES
1. Two rows in the store carry a similar trait name. Only the
   plant-level trait is the panel measurement; the dictionary says
   which that is.
2. A treatment cell must clear the usable-plant floor in the quality
   gate before it can be called a peak.
3. Judge the curve as a whole, not a single cell.

TOOL OUTPUTS

>>> qc_lookup(table=""fc1_values"", select=[""treatment"", ""n_plants_usable""], where=""trait='Fv/Fm_Lss'"")
    plants surviving QC per treatment; the floor for a panel claim is 10.
    treatment  n_plants_usable
    ---------  ---------------
    0          49
    10         58
    50         50
    100        5
    500        56
    1000       57

>>> schema_lookup(trait=""Fv/Fm_Lss"")
    trait dictionary: where the trait lives and at what entity level.
    trait          modality  table       unit  entity_level
    -------------  --------  ----------  ----  ------------
    Fv/Fm_Lss      fc1       fc1_values  a.u.  plant
    avg_Fv/Fm_Lss  fc1       fc1_values  a.u.  region

>>> db_lookup(table=""fc1_values"", select=[""trait"", ""mean_value""], where=""experiment_id=48"", group_by=[""trait"", ""treatment""])
    mean value by trait, one column per treatment (mg kg-1).
    trait          t0     t10    t50    t100   t500   t1000
    -------------  -----  -----  -----  -----  -----  -----
    Fv/Fm_Lss      0.494  0.504  0.522  0.538  0.453  0.418
    avg_Fv/Fm_Lss  0.390  0.388  0.397  0.411  0.419  0.575

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>
","(qc_lookup[359:447],schema_lookup[447:545],db_lookup[545:696])",50,(depends on: -; the plant-level Fv/Fm_Lss row peaks at 0.522 on t50 -> 50; ablations: reading the alias row gives 1000; ignoring the quality gate gives 100 on 5 plants)
exp48-chain-0095-hard,2,transition_sensitivity,"ROUND 2 - TASK (transition_sensitivity)
Starting from the zinc dose you identified in round 1, which accession
loses the most Fv/Fm_Lss when the dose is raised to the next level of the
design series?

RULES
1. The store also holds a pilot dose that is not a level of the
   design series. The next level is the next one in the design
   table, which need not be the next column.
2. Only accessions in the core panel can be ranked; observational
   ones are carried for reference.
3. Compare each accession against itself across the two doses.

TOOL OUTPUTS

>>> design_lookup(aspect=""dose_series"")
    the design levels, in order. Doses absent here are pilot cells.
    level  treatment
    -----  ---------
    1      0
    2      10
    3      50
    4      100
    5      500
    6      1000

>>> design_lookup(aspect=""accession_panel"")
    panel membership for this experiment.
    genotype   panel_role
    ---------  -------------
    ISU 95     observational
    NIL 126    core
    MAGIC 154  core
    Ecm28      core
    95         core

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""mean_value""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    mean Fv/Fm_Lss by accession, one column per treatment in the store.
    genotype   t10    t50    t75    t100
    ---------  -----  -----  -----  -----
    ISU 95     0.544  0.518  0.474  0.145
    NIL 126    0.522  0.509  0.471  0.465
    MAGIC 154  0.534  0.496  0.451  0.445
    Ecm28      0.539  0.515  0.363  0.355
    95         0.522  0.516  0.481  0.267

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label exactly as it appears in the table>
","(design_lookup[113:166],design_lookup[166:220],db_lookup[220:384])",95,"(depends on: round 1 answer 50; the step is t50->t100, not the adjacent column t75 which is a pilot cell; per-accession drop 95:+0.249  Ecm28:+0.160  MAGIC 154:+0.051  NIL 126:+0.044 -> 95; ablations: stepping to the next column instead of the next design level gives Ecm28; ranking without the panel table gives ISU 95, which is observational)"
exp48-chain-0095-hard,3,cross_modality_peak,"ROUND 3 - TASK (cross_modality_peak)
For the accession identified in round 2: at which dose does its leaf area
(area_mm2) peak, and does that dose agree with where Fv/Fm_Lss peaked
in round 1?

RULES
1. More than one modality reports this trait. Use the one the
   dictionary marks primary; the other is a derived estimate.
2. A cell flagged empty_mask carries no usable area and cannot be
   the peak. low_mask_coverage is on nearly every row and is not a
   reason to discard.
3. The verdict is AGREES when the area peak falls on the dose from
   round 1, and DISAGREES otherwise. Report both parts.

TOOL OUTPUTS

>>> qc_lookup(table=""rgb2_features"", select=[""genotype"", ""treatment"", ""flag""], where=""flag='empty_mask'"")
    cells voided by empty_mask.
    genotype  treatment  flag
    --------  ---------  ----------
    95        10         empty_mask
    ISU 95    1000       empty_mask

>>> db_lookup(table=""features"", select=[""modality"", ""genotype"", ""mean_area_mm2""], where=""trait='area_mm2'"", group_by=[""modality"", ""genotype"", ""treatment""])
    mean area_mm2 by modality and accession, one column per treatment.
    modality  genotype   t0     t10    t50    t1000
    --------  ---------  -----  -----  -----  -----
    rgb2      95         10.05  26.02  21.52  12.40
    rgb2      ISU 95     18.37  9.74   7.14   6.41
    rgb2      Ecm28      12.11  20.78  11.55  10.46
    rgb2      MAGIC 154  8.23   9.76   12.63  21.19
    swir      95         16.16  8.57   7.50   5.24
    swir      ISU 95     4.43   6.51   13.96  6.74
    swir      Ecm28      6.76   8.59   15.65  7.96
    swir      MAGIC 154  7.67   8.76   15.93  8.75

>>> schema_lookup(trait=""area_mm2"")
    modalities reporting this trait.
    trait     modality  modality_role       unit  trait_role
    --------  --------  ------------------  ----  ----------
    area_mm2  rgb2      top-view RGB        mm2   primary
    area_mm2  swir      SWIR hyperspectral  mm2   derived

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>; <AGREES or DISAGREES>
","(qc_lookup[126:205],db_lookup[205:429],schema_lookup[429:512])",50; AGREES,(depends on: round 2 answer 95 and round 1 answer 50; on the rgb2 row for 95 the largest usable cell is t50 -> 50; AGREES; ablations: reading the swir rows gives 0; DISAGREES; ignoring empty_mask gives 10; DISAGREES)
exp48-chain-0095-hard,4,modality_coverage,"ROUND 4 - TASK (modality_coverage)
For the accession identified in round 2: which modalities hold usable feature
rows for it in this experiment?

RULES
1. A modality never scheduled for this experiment does not count,
   even if rows for it exist: those were carried over.
2. A modality whose rows are all flagged holds nothing usable.
3. List the modalities in the column order of the store table.

TOOL OUTPUTS

>>> db_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_rows""], group_by=[""genotype"", ""modality""])
    feature rows per accession, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    95         0    61    62    25    26    37
    ISU 95     0    63    55    15    0     0
    Ecm28      0    66    61    24    18    0
    MAGIC 154  42   62    64    38    0     0

>>> design_lookup(aspect=""imaging_rounds"")
    imaging rounds scheduled per modality for this experiment.
    modality  records                   rounds_scheduled
    --------  ------------------------  ----------------
    fc1       chlorophyll fluorescence  41
    rgb2      top-view RGB              35
    msc1      multispectral             26
    vnir      VNIR hyperspectral        53
    swir      SWIR hyperspectral        21
    s3d       3-D structural scan       0

>>> qc_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_usable""], group_by=[""genotype"", ""modality""])
    rows surviving QC, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    95         0    60    62    24    0     35
    ISU 95     0    60    55    15    0     0
    Ecm28      0    63    59    24    18    0
    MAGIC 154  39   61    61    36    0     0

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <modalities, comma separated, in table column order>
","(db_lookup[82:199],design_lookup[199:298],qc_lookup[298:414])","rgb2, msc1, vnir","(depends on: round 2 answer 95; that row is non-zero for rgb2, msc1, vnir, swir, s3d, but s3d was never scheduled and swir has nothing left after QC -> rgb2, msc1, vnir; ablations: ignoring the schedule gives rgb2, msc1, vnir, s3d; ignoring the quality gate gives rgb2, msc1, vnir, swir)"
exp48-chain-0095-hard,5,power_check,"ROUND 5 - TASK (power_check)
For the accession identified in round 2, at the dose identified in round 1: is
that cell replicated well enough to carry a genotype-level claim, and on how
many plants does that verdict rest?

RULES
1. The count that matters is plants remaining after exclusions, not
   the raw count in the store.
2. The floor depends on the claim level and is set by this study's
   replication plan; do not assume a value.
3. Report the verdict and the count behind it.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""n_plants""], group_by=[""genotype"", ""treatment""])
    plants recorded per accession, one column per treatment.
    genotype   t10  t50  t75  t100
    ---------  ---  ---  ---  ----
    95         56   18   37   15
    ISU 95     35   26   46   52
    Ecm28      11   17   27   32
    MAGIC 154  12   34   38   55

>>> qc_lookup(table=""fc1_values"", select=[""genotype"", ""n_plants_excluded""], where=""flag IN ('empty_mask', 'sentinel')"")
    plants excluded per cell, one column per treatment.
    genotype   t10  t50  t75  t100
    ---------  ---  ---  ---  ----
    95         0    4    2    4
    ISU 95     3    1    0    4
    Ecm28      2    0    0    4
    MAGIC 154  1    0    3    3

>>> design_lookup(aspect=""replication_plan"")
    minimum usable plants per claim level in this study.
    claim_level     min_usable_plants
    --------------  -----------------
    genotype-level  18
    panel-level     34

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <WELL_REPLICATED or UNDERPOWERED>; <usable plants>
","(db_lookup[107:201],qc_lookup[201:299],design_lookup[299:361])",UNDERPOWERED; 14,"(depends on: round 2 answer 95 and round 1 answer 50; the store holds 18 plants for that cell, qc_lookup removes 4, and the floor is 18 -> UNDERPOWERED; 14; ablations: skipping the exclusions gives WELL_REPLICATED; 18; assuming the conventional floor of 10 gives WELL_REPLICATED; 14)"
exp48-chain-0095-hard,6,variance_regime,"ROUND 6 - TASK (variance_regime)
Name the cell -- accession and dose -- at which the accession identified in
round 2 first shows round-to-round variance of Fv/Fm_Lss exceeding its
within-round variance.

RULES
1. The two variances come from separate queries; compare them cell by
   cell.
2. A cell built on fewer than 3 imaging rounds is not
   comparable and must be skipped, however its numbers look.
3. Report the first qualifying dose reading left to right, not the
   largest gap, and name the accession alongside it.

TOOL OUTPUTS

>>> qc_lookup(table=""fc1_values"", select=[""genotype"", ""n_rounds""], where=""trait='Fv/Fm_Lss'"")
    imaging rounds behind each cell, one column per treatment.
    genotype   t0  t10  t50  t100  t500  t1000
    ---------  --  ---  ---  ----  ----  -----
    95         6   9    1    4     5     8
    ISU 95     7   9    8    7     4     5
    Ecm28      6   9    8    7     6     7
    MAGIC 154  4   7    7    4     8     6

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""within_round""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    within-round variance, one column per treatment.
    genotype   t0     t10    t50    t100   t500   t1000
    ---------  -----  -----  -----  -----  -----  -----
    95         0.022  0.052  0.018  0.022  0.052  0.050
    ISU 95     0.031  0.034  0.053  0.074  0.087  0.047
    Ecm28      0.024  0.041  0.057  0.043  0.039  0.060
    MAGIC 154  0.036  0.004  0.026  0.042  0.047  0.054

>>> qc_lookup(table=""features"", select=[""flag"", ""n_rows""], group_by=[""flag""])
    flag totals over the whole experiment.
    flag               n_rows
    -----------------  ------
    low_mask_coverage  3902
    empty_mask         37
    sentinel           7

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""round_to_round""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    round-to-round variance, one column per treatment.
    genotype   t0     t10    t50    t100   t500   t1000
    ---------  -----  -----  -----  -----  -----  -----
    95         0.013  0.026  0.041  0.052  0.062  0.074
    ISU 95     0.016  0.028  0.039  0.053  0.062  0.073
    Ecm28      0.015  0.027  0.038  0.052  0.064  0.077
    MAGIC 154  0.015  0.026  0.041  0.051  0.065  0.073

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession>@<dose>
","(qc_lookup[111:224],db_lookup[224:405],qc_lookup[405:474],db_lookup[474:657])",95@100,"(depends on: round 2 answer 95; comparing the two variance tables cell by cell, 95 first crosses at t50, but that cell rests on 1 imaging round, under the 3 needed, so the first comparable crossing is t100 -> 95@100; ablations: taking the largest round-to-round value without the within-round table gives 95@1000; ignoring the round counts gives 95@50)"
exp128-chain-0096-hard,1,dose_response_shape,"SESSION
You are analysing experiment 128 at the Ashfield phenotyping facility: a nickel
(Ni) dose series on 6 Arabidopsis thaliana (arabidopsis) accessions at 0, 10, 50,
100, 500 and 1000 mg kg-1, imaged over 28 days in six modalities.

This is a 7-round investigation. Each round gives you the results of the tool
calls it needs, already run; how many there are varies by round. Later rounds
build on what you established earlier and will not repeat it, so keep your own
answers.

TOOLS (results are inlined; you cannot issue new calls)
  db_lookup(table=, select=, where=, group_by=)   the measurement store
  schema_lookup(trait=)                           which modality records a trait, and in what unit
  qc_lookup(table=, select=, where=)              flags, exclusions, usable counts
  design_lookup(aspect=)                          the protocol: dose series, accession panel,
                                                  imaging rounds, replication plan
  literature_lookup(species=, property=)          published claims
  embedding_lookup(space=, query=, k=)            nearest accessions by profile similarity

TERMS
  treatment        the nickel dose, in mg kg-1
  genotype         the accession label
  Fv/Fm_Lss        photosystem-II efficiency, from the fc1 modality
  area_mm2         leaf area
  n_plants         distinct plants behind a cell
  round_to_round   variance of an accession's per-round means
  within_round     variance between plants inside one imaging round

ROUND 1 - TASK (dose_response_shape)
At which nickel dose does mean Fv/Fm_Lss peak across the panel?

RULES
1. Two rows in the store carry a similar trait name. Only the
   plant-level trait is the panel measurement; the dictionary says
   which that is.
2. A treatment cell must clear the usable-plant floor in the quality
   gate before it can be called a peak.
3. Judge the curve as a whole, not a single cell.

TOOL OUTPUTS

>>> qc_lookup(table=""fc1_values"", select=[""treatment"", ""n_plants_usable""], where=""trait='Fv/Fm_Lss'"")
    plants surviving QC per treatment; the floor for a panel claim is 10.
    treatment  n_plants_usable
    ---------  ---------------
    0          6
    10         57
    50         48
    100        53
    500        58
    1000       59

>>> db_lookup(table=""fc1_values"", select=[""trait"", ""mean_value""], where=""experiment_id=128"", group_by=[""trait"", ""treatment""])
    mean value by trait, one column per treatment (mg kg-1).
    trait          t0     t10    t50    t100   t500   t1000
    -------------  -----  -----  -----  -----  -----  -----
    Fv/Fm_Lss      0.552  0.503  0.508  0.528  0.500  0.466
    avg_Fv/Fm_Lss  0.435  0.385  0.470  0.422  0.569  0.416

>>> schema_lookup(trait=""Fv/Fm_Lss"")
    trait dictionary: where the trait lives and at what entity level.
    trait          modality  table       unit  entity_level
    -------------  --------  ----------  ----  ------------
    Fv/Fm_Lss      fc1       fc1_values  a.u.  plant
    avg_Fv/Fm_Lss  fc1       fc1_values  a.u.  region

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>
","(qc_lookup[358:446],db_lookup[446:597],schema_lookup[597:695])",100,(depends on: -; the plant-level Fv/Fm_Lss row peaks at 0.528 on t100 -> 100; ablations: reading the alias row gives 500; ignoring the quality gate gives 0 on 6 plants)
exp128-chain-0096-hard,2,transition_sensitivity,"ROUND 2 - TASK (transition_sensitivity)
Starting from the nickel dose you identified in round 1, which accession
loses the most Fv/Fm_Lss when the dose is raised to the next level of the
design series?

RULES
1. The store also holds a pilot dose that is not a level of the
   design series. The next level is the next one in the design
   table, which need not be the next column.
2. Only accessions in the core panel can be ranked; observational
   ones are carried for reference.
3. Compare each accession against itself across the two doses.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""mean_value""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    mean Fv/Fm_Lss by accession, one column per treatment in the store.
    genotype   t0     t100   t300   t500
    ---------  -----  -----  -----  -----
    MAGIC 446  0.523  0.481  0.311  0.297
    45         0.556  0.532  0.502  0.294
    Ecl60      0.536  0.512  0.490  0.477
    MAGIC 428  0.535  0.523  0.511  0.217
    NIL 108    0.543  0.499  0.476  0.434

>>> design_lookup(aspect=""accession_panel"")
    panel membership for this experiment.
    genotype   panel_role
    ---------  -------------
    MAGIC 446  core
    45         core
    Ecl60      core
    MAGIC 428  observational
    NIL 108    core

>>> design_lookup(aspect=""dose_series"")
    the design levels, in order. Doses absent here are pilot cells.
    level  treatment
    -----  ---------
    1      0
    2      10
    3      50
    4      100
    5      500
    6      1000

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label exactly as it appears in the table>
","(db_lookup[113:277],design_lookup[277:331],design_lookup[331:384])",45,"(depends on: round 1 answer 100; the step is t100->t500, not the adjacent column t300 which is a pilot cell; per-accession drop 45:+0.238  MAGIC 446:+0.184  NIL 108:+0.065  Ecl60:+0.035 -> 45; ablations: stepping to the next column instead of the next design level gives MAGIC 446; ranking without the panel table gives MAGIC 428, which is observational)"
exp128-chain-0096-hard,3,cross_modality_peak,"ROUND 3 - TASK (cross_modality_peak)
For the accession identified in round 2: at which dose does its leaf area
(area_mm2) peak, and does that dose agree with where Fv/Fm_Lss peaked
in round 1?

RULES
1. More than one modality reports this trait. Use the one the
   dictionary marks primary; the other is a derived estimate.
2. A cell flagged empty_mask carries no usable area and cannot be
   the peak. low_mask_coverage is on nearly every row and is not a
   reason to discard.
3. The verdict is AGREES when the area peak falls on the dose from
   round 1, and DISAGREES otherwise. Report both parts.

TOOL OUTPUTS

>>> qc_lookup(table=""rgb2_features"", select=[""genotype"", ""treatment"", ""flag""], where=""flag='empty_mask'"")
    cells voided by empty_mask.
    genotype   treatment  flag
    ---------  ---------  ----------
    45         1000       empty_mask
    MAGIC 428  1000       empty_mask

>>> db_lookup(table=""features"", select=[""modality"", ""genotype"", ""mean_area_mm2""], where=""trait='area_mm2'"", group_by=[""modality"", ""genotype"", ""treatment""])
    mean area_mm2 by modality and accession, one column per treatment.
    modality  genotype   t0     t50    t100   t1000
    --------  ---------  -----  -----  -----  -----
    rgb2      45         9.59   11.62  20.24  24.74
    rgb2      MAGIC 428  19.38  10.72  7.96   6.60
    rgb2      MAGIC 446  8.02   9.87   12.22  20.88
    rgb2      NIL 108    14.98  24.26  15.10  12.68
    vnir      45         15.27  7.94   5.76   5.07
    vnir      MAGIC 428  5.78   7.62   14.66  7.11
    vnir      MAGIC 446  8.63   15.72  8.46   7.20
    vnir      NIL 108    9.47   10.44  18.08  10.29

>>> schema_lookup(trait=""area_mm2"")
    modalities reporting this trait.
    trait     modality  modality_role       unit  trait_role
    --------  --------  ------------------  ----  ----------
    area_mm2  rgb2      top-view RGB        mm2   primary
    area_mm2  vnir      VNIR hyperspectral  mm2   derived

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>; <AGREES or DISAGREES>
","(qc_lookup[126:206],db_lookup[206:432],schema_lookup[432:515])",100; AGREES,(depends on: round 2 answer 45 and round 1 answer 100; on the rgb2 row for 45 the largest usable cell is t100 -> 100; AGREES; ablations: reading the vnir rows gives 0; DISAGREES; ignoring empty_mask gives 1000; DISAGREES)
exp128-chain-0096-hard,4,modality_coverage,"ROUND 4 - TASK (modality_coverage)
For the accession identified in round 2: which modalities hold usable feature
rows for it in this experiment?

RULES
1. A modality never scheduled for this experiment does not count,
   even if rows for it exist: those were carried over.
2. A modality whose rows are all flagged holds nothing usable.
3. List the modalities in the column order of the store table.

TOOL OUTPUTS

>>> design_lookup(aspect=""imaging_rounds"")
    imaging rounds scheduled per modality for this experiment.
    modality  records                   rounds_scheduled
    --------  ------------------------  ----------------
    fc1       chlorophyll fluorescence  39
    rgb2      top-view RGB              53
    msc1      multispectral             51
    vnir      VNIR hyperspectral        0
    swir      SWIR hyperspectral        49
    s3d       3-D structural scan       58

>>> db_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_rows""], group_by=[""genotype"", ""modality""])
    feature rows per accession, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    45         43   61    63    26    0     0
    MAGIC 428  34   57    63    0     0     32
    MAGIC 446  0    62    67    0     0     23
    NIL 108    23   59    62    0     0     23

>>> qc_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_usable""], group_by=[""genotype"", ""modality""])
    rows surviving QC, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    45         0    60    62    23    0     0
    MAGIC 428  33   55    60    0     0     30
    MAGIC 446  0    61    65    0     0     21
    NIL 108    23   57    59    0     0     21

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <modalities, comma separated, in table column order>
","(design_lookup[82:181],db_lookup[181:299],qc_lookup[299:416])","rgb2, msc1","(depends on: round 2 answer 45; that row is non-zero for fc1, rgb2, msc1, vnir, but vnir was never scheduled and fc1 has nothing left after QC -> rgb2, msc1; ablations: ignoring the schedule gives rgb2, msc1, vnir; ignoring the quality gate gives fc1, rgb2, msc1)"
exp128-chain-0096-hard,5,power_check,"ROUND 5 - TASK (power_check)
For the accession identified in round 2, at the dose identified in round 1: is
that cell replicated well enough to carry a genotype-level claim, and on how
many plants does that verdict rest?

RULES
1. The count that matters is plants remaining after exclusions, not
   the raw count in the store.
2. The floor depends on the claim level and is set by this study's
   replication plan; do not assume a value.
3. Report the verdict and the count behind it.

TOOL OUTPUTS

>>> qc_lookup(table=""fc1_values"", select=[""genotype"", ""n_plants_excluded""], where=""flag IN ('empty_mask', 'sentinel')"")
    plants excluded per cell, one column per treatment.
    genotype   t0  t100  t300  t500
    ---------  --  ----  ----  ----
    45         0   3     3     2
    MAGIC 428  2   1     0     1
    MAGIC 446  0   1     1     0
    NIL 108    3   2     3     1

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""n_plants""], group_by=[""genotype"", ""treatment""])
    plants recorded per accession, one column per treatment.
    genotype   t0  t100  t300  t500
    ---------  --  ----  ----  ----
    45         20  12    15    48
    MAGIC 428  17  45    44    37
    MAGIC 446  47  7     46    30
    NIL 108    52  12    14    10

>>> design_lookup(aspect=""replication_plan"")
    minimum usable plants per claim level in this study.
    claim_level     min_usable_plants
    --------------  -----------------
    genotype-level  8
    panel-level     29

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <WELL_REPLICATED or UNDERPOWERED>; <usable plants>
","(qc_lookup[107:207],db_lookup[207:303],design_lookup[303:365])",WELL_REPLICATED; 9,"(depends on: round 2 answer 45 and round 1 answer 100; the store holds 12 plants for that cell, qc_lookup removes 3, and the floor is 8 -> WELL_REPLICATED; 9; ablations: skipping the exclusions gives WELL_REPLICATED; 12; assuming the conventional floor of 10 gives UNDERPOWERED; 9)"
